,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
58,220518305,156.01,,5,5,5,5,5,5,5,22.2,109.0,80.03,1,0,1,EB,False,10.294,0.006,,1,qlp-s30-ffi,QLP,02:45:52.22,-64:19:14.47,29.82,0.042,4.632,0.046,2459128.64364,0.00145,14.152,3e-05,3.599,0.23,4.133657,0.100766,3800.0,92.805,10.6751,1.45569,288.531,1148.0,39.0,234.138,1.3405,5823.9,138.2,4.6,0.16,1.28,0.06,0.19,0.12,1.21,0.177327,"1,3,28,29,30",2018-09-05,2021-12-07,2022-12-14 12:09:24,EB confirmed with CHIRON RVs	
59,140691463,157.01,,3,5,5,3,4,4,4,70.6,155.0,119.01,8,1,1,CP,True,12.0166,0.006,,1,spoc-s01-s69-b0A-CP,QLP,04:54:48.35,-76:40:50.18,11.712,0.035,-18.922,0.05,2458543.338324,6.235237e-05,2.08454341779798,2.925569e-07,2.01703803867042,0.008200487,13.662544,0.047224,12504.8250190009,43.493595,13.4432705000237,0.7049504,1085.49425855578,1463.95130869393,371.14728,355.683,2.826,5638.0,133.9,4.35,0.08,1.10645997524261,0.0579346,,,1.0,0.132466,"9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69",2018-09-05,2024-02-14,2024-02-17 12:12:31,TOI-157b (Nielsen+2020)
60,403136413,158.01,,5,5,5,5,5,5,5,32.6,73.4,110.14,3,0,1,EB,False,11.2314,0.006,,1,sector-01-qlp-alerts,QLP,22:14:18.89,-55:22:44.33,-8.312,0.043,4.153,0.053,2458326.37811,0.00219,2.51266,0.00045,2.411,0.173,3.033449,0.002942,2790.01,2.71,13.3617,0.731867,793.471,1478.0,22.0,601.367,11.559,5988.0,137.8,4.08,0.16,2.3,0.1,-0.03,0.12,1.15,0.158958,1,2018-09-05,2021-12-07,2022-12-14 12:09:24,retired as NPC
62,253917293,160.01,,5,5,5,5,5,5,5,17.8,71.9,48.6,2,2,3,EB,False,11.2901,0.007,,1,sector-01-qlp-alerts,QLP,22:30:00.2,-31:55:27.68,28.377,0.077,-27.285,0.059,2458327.37627,0.00284,4.608,0.001,3.383,0.758,3.494326,0.008664,3213.22,7.98,7.99698,0.539026,724.001,1445.0,25.0,341.854,4.498,5935.0,141.5,4.29,0.65,1.28,0.06,,,1.12,0.145936,1,2018-09-05,2021-12-07,2022-12-14 12:09:24,Source is star to the WSW (253917292). Retired as NEB.
65,179317684,163.01,,3,5,5,3,4,4,4,49.3,55.8,317.0,4,0,3,CP,True,10.8719,0.006,,1,spoc-s01-s69-b0A-CP,QLP,05:19:04.38,-71:53:43.9,7.14,0.067,16.374,0.078,2458544.670293,9.975855e-05,4.2311172621589,6.345285e-07,4.35316354320607,0.013488421,7.912593,0.021517,7261.27593605794,19.817411,14.6260711096069,0.68786657,1489.1126253479,1584.35185260097,371.85303,411.719,8.01,6671.0,130.6,4.14,0.09,1.66401994228363,0.0781055,,,1.41,0.244606,"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,68,69",2018-09-05,2024-02-14,2024-02-17 12:12:31,TOI-163 b
66,79395355,164.01,,5,5,5,5,5,5,5,13.6,63.1,52.86,1,0,3,EB,False,11.407,0.006,,1,sector-01-qlp-alerts,QLP,21:20:13.03,-51:18:35.9,18.03,0.053,-14.704,0.064,2458328.33733,0.00377,7.31898,0.00224,3.771,0.886,4.143792,0.011075,3809.3,10.2,8.79673,0.51237,468.718,1296.0,17.0,360.131,4.613,5926.0,79.5,4.27,2.01,1.3,0.03,,,1.15,0.154532,1,2018-09-05,2021-12-07,2022-12-14 12:09:24,Potential blend with 79395356 to NE; retired as NPC
67,350743714,165.01,,5,5,5,5,5,5,5,66.1,218.5,118.4,1,3,2,EB,False,9.6686,0.007,,1,qlp-s69-ffi,QLP,05:55:32.69,-57:17:26.68,2.812,0.056,-39.619,0.049,2460203.584862,0.0002239,7.7576444,1.9e-06,3.483,0.133,8.116828,0.078276,7448.0,72.0924,13.3028,0.0820769,445.472,1279.0,348.0,210.311,1.1585,6038.0,54.0,3.96,0.11,1.45,,,,,,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68",2018-11-30,2024-02-06,2024-02-17 12:12:31,EBLM J0555-57; 85 Mjup; retired as TFOP APC => SEB1
71,183120439,169.01,,3,5,5,3,4,4,4,39.7,105.1,85.34,6,1,2,CP,True,11.788,0.006,,1,spoc-s01-s36-b0A-CPKP,QLP,01:07:06.89,-75:11:56.2,20.225,0.05,-15.607,0.048,2459062.718052,0.0012657759,2.25544592236528,4.458845e-06,1.66786040481136,0.04603705,5.751925,0.15637,5283.71039006994,144.01193,11.0535292842194,0.5730389,1472.00952174388,1579.78288467845,34.75056,407.84,4.1945,5817.0,126.7,4.23,0.07,1.29660999774933,0.0621181,,,1.05,0.12634,"13,27,28",2018-09-05,2022-10-17,2022-12-14 12:09:24,TOI 169 b
74,309257814,171.02,,5,5,5,5,5,5,5,61.5,143.6,75.4,22,2,3,PC,False,11.6626,0.006,,2,spoc,SPOC,08:17:04.66,-63:12:48.25,-13.511,0.045,19.48,0.037,2459144.738743,0.0015336432,1.81357672556142,0.00019187533,0.838218775453242,0.23335735,8.501737,0.869669,7799.81161219279,800.6742,10.2776167623595,2.846093,1028.13979768643,1444.21812846947,7.7045045,256.345,1.463,5237.0,183.0,4.2427,0.42297,1.10723,0.0651181,,,0.88,0.109325,"10,31",2019-06-11,2021-01-14,2022-12-14 12:09:24,Likely EB and possibly double the period
75,29857954,172.01,,4,5,5,5,4,5,4,15.7,55.7,69.55,5,28,12,CP,True,10.7379,0.006,,1,qlp-s28-tois,QLP,21:06:31.65,-26:41:34.32,-4.711,0.094,-54.25,0.069,2458326.92242,0.00173,9.47686,4e-05,4.392,0.243,3.240324,0.001167,2980.0,1.07525,9.80856,0.54867,161.969,993.0,14.0,342.831,7.221,5801.8,235.6,4.32,2.0,1.79,0.09,,,1.031,0.12794,"1,28",2018-09-05,2022-10-17,2022-12-14 12:09:24,TOI-172 b
78,425997655,174.01,,1,5,5,1,4,4,4,2.0,60.0,4.18,17,14,3,CP,True,8.7513,0.006,,1,qlp-s69-ffi,SPOC,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2460180.378105,0.0017731,17.6671687,2.92e-05,2.525,0.14,0.927615,0.037816,854.0,34.8289,1.87042,0.12665,7.60884,462.0,26.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34,64,68,69",2019-05-07,2023-11-15,2023-12-08 12:13:22,HD 23472 b / TOI 174.01
79,425997655,174.02,,4,5,5,5,4,4,4,0.8,41.5,3.24,17,14,3,CP,True,8.7513,0.006,,2,qlp-s68-ffi,SPOC,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2460157.951364,0.004136,29.7975205,8.87e-05,2.782,0.202,0.728774,0.036088,671.0,33.2375,1.60982,0.115321,3.2713,374.0,17.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34,64,68",2019-05-17,2023-11-15,2023-12-08 12:13:22,HD 23472 c; multi
80,425997655,174.03,,2,5,5,2,4,4,4,1.1,6.1,1.65,17,14,3,CP,True,8.7513,0.006,,3,qlp-s69-ffi,SPOC,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2460184.414244,0.0035407,12.1623316,4.41e-05,2.614,0.919,0.344233,0.02919,317.0,26.885,1.15643,0.097689,27.5458,638.0,14.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34,64,68,69",2019-05-17,2023-11-15,2023-12-08 12:13:22,HD 23472 f / TOI 174.03
81,425997655,174.04,,2,5,5,2,4,4,4,1.3,11.4,0.36,17,14,3,CP,True,8.7513,0.006,,4,qlp-s69-ffi,SPOC,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2460203.017928,0.0041223,3.9766833,1.42e-05,1.859,0.302,0.154185,0.013163,142.0,12.1233,0.757588,0.0655541,89.0886,855.0,9.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34,64,68,69",2019-05-17,2023-11-15,2023-12-08 12:13:22,HD 23472 d / TOI 174.04
82,425997655,174.05,TIC 425997655.05,1,5,5,1,4,4,4,1.2,7.8,0.88,17,14,3,CP,True,8.7513,0.006,,5,qlp-s69-ffi,SPOC,03:41:50.17,-62:46:02.16,-102.571,0.05,-43.917,0.059,2460197.038739,0.0041425,7.9076222,2.62e-05,2.611,0.411,0.23563,0.015555,217.0,14.3268,0.969819,0.073197,44.8107,720.0,13.0,39.0341,0.04005,4813.0,111.0,4.38,0.21,0.69,0.04,-0.19,0.08,0.78,0.0888069,"1,2,3,4,11,29,30,31,34,64,68,69",2021-10-21,2023-11-15,2023-12-08 12:13:22,HD 23472 e/ TOI 174.05
83,307210830,175.01,,1,5,5,1,4,2,4,8.0,29.3,2.5,20,4,4,CP,True,9.41242,0.007,,1,qlp-s63-ffi,QLP,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2460039.150624,0.0003728,3.6906795,1.3e-06,1.107,0.081,1.800557,0.04718,1657.0,43.4539,1.36751,0.0448017,8.77401,479.0,80.0,10.6194,0.0032,3469.0,68.0,4.9401,0.058929,0.31,0.01,,,0.292836,0.0201481,"2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63",2019-05-07,2023-05-11,2023-05-11 00:00:00,L 98-59 c; TOI 175.01
84,307210830,175.02,,4,5,5,5,4,4,4,16.5,441.8,9.75,20,4,4,CP,True,9.41242,0.007,,2,qlp-s63-ffi,SPOC,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2460039.154503,0.0004444,7.4507305,3.2e-06,0.475,0.12,1.675497,4.72609,1542.0,4343.43,3.04528,0.856434,1.96064,329.0,40.0,10.6194,0.0032,3469.0,68.0,4.9401,0.058929,0.31,0.01,,,0.292836,0.0201481,"2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63",2019-05-07,2023-05-11,2023-06-16 12:14:51,L 98-59 d/TOI 175.02
85,307210830,175.03,,4,5,5,5,4,4,4,7.4,32.8,1.07,20,4,4,CP,True,9.41242,0.007,,3,qlp-s63-ffi,QLP,08:18:07.89,-68:18:52.08,94.768,0.054,-340.47,0.052,2460035.728304,0.0006774,2.2531134,1.5e-06,0.909,0.272,0.723341,0.119307,666.0,109.88,1.01428,0.0713486,82.284,839.0,40.0,10.6194,0.0032,3469.0,68.0,4.9401,0.058929,0.31,0.01,,,0.292836,0.0201481,"2,5,8,9,10,11,12,28,29,32,35,36,37,38,39,61,62,63",2019-05-07,2023-05-11,2023-06-16 12:14:51,L 98-59 b / TOI 175.03
86,272086159,176.01,,5,5,5,5,5,5,5,9.9,284.2,103.66,3,1,1,EB,False,13.4004,0.007,,1,spoc-s01s06-b0A,SPOC,07:40:00.83,-72:12:20.44,15.438,0.073,478.653,0.106,2458649.291373,0.0026260186,16.155373,0.000103,1.556705,0.037499,80.224553,1.764459,71225.723174,1623.8068,10.424281,7.728964,1.84600864691493,297.288549682656,49.630848,65.9528,0.20035,3270.0,63.0,4.98242,0.409627,0.271,0.047,,,0.302101,0.0202307,"2,3,4,5,6,12",2019-05-07,2023-10-27,2023-10-28 00:00:00,
87,262530407,177.01,,1,5,5,1,4,4,4,12.7,136.7,4.71,8,5,3,CP,True,9.49275,0.007,,1,qlp-s69-ffi,SPOC,01:21:45.22,-46:42:53,-111.206,0.058,-79.827,0.068,2460204.963281,0.0008831,2.8531016,1.7e-06,1.142,0.173,1.515659,0.130923,1395.0,120.577,2.02068,0.114301,23.0419,610.0,28.0,22.4751,0.02605,3703.0,66.0,4.76229,0.061557,0.52,0.02,,,0.515356,0.0204259,"2,3,29,69",2018-12-20,2023-10-27,2023-11-03 12:13:21,GJ 3090 b
88,251848941,178.01,,1,5,5,1,4,4,4,4.9,62.8,7.04,23,7,6,CP,True,10.42,0.006,,1,qlp-s69-ffi,QLP,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2460196.437088,0.0018585,6.5578513,1.06e-05,2.08,0.17,1.734219,0.087539,1596.0,80.6229,2.54474,0.244377,24.9125,622.0,18.0,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.66,0.06,,,0.68,0.0803989,"2,29,69",2018-11-03,2023-11-02,2023-11-03 12:13:21,TOI-178 d / TOI 178.01
89,251848941,178.02,,4,5,5,5,4,4,4,2.7,66.6,12.29,23,7,6,CP,True,10.42,0.006,,2,spoc,SPOC,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458354.55219,0.004083,20.708504,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067907,446.14713,3.751004,1.518233,19.4977724575681,535.939786629264,9.537692,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.701202,0.152166,,,0.68,0.0803989,2,2018-11-03,2021-10-21,2022-12-14 12:09:24,TOI-178 g / TOI 178.02; half period of TOI-178 g in report but updated to match confirmed planet period
90,251848941,178.03,,4,5,5,5,4,4,4,2.3,43.9,5.28,23,7,6,CP,True,10.42,0.006,,3,qlp-s69-ffi,SPOC/QLP,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2460195.89034,0.0037119,9.9615672,3.82e-05,2.278,0.942,1.16562,0.156723,1073.0,144.337,2.14899,0.262827,35.7275,681.0,11.0,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.66,0.06,,,0.68,0.0803989,"2,29,69",2018-11-03,2024-02-20,2024-03-03 12:12:56,TOI-178 e / TOI-178.03
91,251848941,178.04,,5,5,5,5,5,5,5,3.1,40.4,2.91,23,7,6,CP,True,10.42,0.006,,4,spoc,SPOC,00:29:12.48,-30:27:14.82,149.953,0.073,-87.253,0.042,2458356.107512,0.0021821528,3.23842531547921,2.430697e-05,1.99410554881088,0.3307548,0.578589,0.075049,532.75806233683,69.12007,1.51483691446968,1.6900105,97.6159378723196,801.677938560369,7.2096095,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.660806000232697,0.0596206,,,0.68,0.0803989,"2,29",2021-11-18,2021-11-18,2022-12-14 12:09:24,TOI-178 c / TOI-178.04
92,207141131,179.01,,1,5,5,1,4,4,4,16.6,161.5,7.65,10,9,8,CP,True,8.1796,0.006,,1,spoc-s01-s36-b0A-PC,SPOC/QLP,02:57:02.88,-56:11:30.73,-36.676,0.042,50.599,0.045,2458354.588198,0.000321959,4.13743791667062,4.197856e-06,1.84549372649326,0.11862802,1.222723,0.035281,1125.53546451849,32.49457,2.67576585302806,0.70166904,168.336175366267,918.679686423559,31.719687,38.5653,0.0366,5058.0,181.0,4.51761,0.282094,0.802632987499237,0.0479623,,,0.85,0.103514,"2,3,29,30",2018-12-20,2024-09-09,2024-09-10 00:00:00,HD 18599 b
94,76923707,181.01,,2,5,5,4,4,2,4,38.5,171.5,39.81,9,5,3,PC,True,10.4654,0.006,,1,spoc,UNKNOWN,23:28:41.41,-34:29:29.08,111.364,0.075,-2.588,0.094,2458358.118263,0.00022718913,4.53205017292082,2.9879789e-06,2.37544250794518,0.04223273,8.583563,0.101625,7874.58527881097,93.59567,7.05907990793646,0.52485925,123.902399451402,850.921856176236,86.568436,96.2338,0.57475,4983.0,180.0,4.61445,0.318565,0.805572986602783,0.0550251,,,0.76,0.0936053,"2,29",2018-11-03,2021-07-28,2023-12-03 12:03:02,TOI 181; under investigation by TFOP
96,183979262,183.01,,5,5,5,5,5,5,5,415.3,826.6,317.0,4,0,3,EB,False,8.3291,0.006,,1,spoc-s28-b0A,UNKNOWN,01:26:36.07,-72:44:55.95,76.603,0.135,20.878,0.093,2459063.727306,0.00022652207,3.43075648471031,6.386977e-05,3.14433875572444,0.0143825235,10.543911,0.061193,9664.2985633534,56.35966,29.7749124123889,1.3656207,4956.24601414159,2139.97137156033,160.65495,213.024,2.7315,6270.0,196.0,3.61332,0.359293,2.72192,0.124462,,,1.34,0.220925,"1,2,27,28",2018-11-03,2021-12-06,2022-12-14 12:09:24,TFOP FP; retired as EB
97,300871545,184.01,,5,5,5,5,5,5,5,218.9,448.4,317.0,4,5,1,EB,False,10.0433,0.006,,1,spoc-s01-s65-b0A-PC,SPOC/QLP,07:50:37.78,-70:32:00.46,-14.67,0.041,33.139,0.042,2460186.764732,0.00021822595,4.81706843753625,2.8938362e-07,3.18226634465734,0.003593913,25.416252,0.033799,23137.3629965078,31.129509,24.4342674378916,1.0329372,952.276962840106,1416.80659287734,851.03296,247.441,1.4185,6380.0,197.0,4.24852,0.353278,1.44956004619598,0.0612664,,,1.41,0.252208,"1,2,3,4,5,6,7,8,9,10,11,12,13,61,62,63,65",2018-10-19,2023-11-02,2023-11-03 12:13:21,1000 ppm secondary; TFOP FP; retired as EB
98,100100827,185.01,,4,5,5,5,5,4,5,387.1,375.3,317.0,2,5,1,KP,True,8.8287,0.006,,1,qlp-s69-ffi,SPOC/QLP,01:37:25.07,-45:40:40.06,25.243,0.03,20.597,0.034,2460205.353322,0.0002056,0.9414525,1e-07,2.05,0.036,12.497907,0.283032,11445.0,260.648,15.342,0.801605,4266.74,2251.0,519.0,123.483,0.37,6400.0,,4.36583,,1.35,0.07,0.1,0.1,1.2,0.174553,"2,3,29,30,69",2018-12-20,2023-11-02,2023-11-03 12:13:21,WASP-18 b
99,279741379,186.01,,3,5,5,3,4,4,4,4.8,195.9,9.84,1,13,3,CP,True,6.9934,0.006,,1,qlp-s69-ffi,SPOC/QLP,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2460202.210988,0.0008449,35.6134391,3.24e-05,3.512,0.737,1.711383,0.087917,1575.0,80.9712,3.12194,0.291907,10.8612,505.0,39.0,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,0.73,0.0877794,"1,2,3,4,28,29,30,34,61,64,68,69",2018-12-04,2023-11-02,2023-11-03 12:13:21,GJ 143 b / TOI 186.01
100,279741379,186.02,,1,5,5,1,4,4,4,2.8,16.4,0.95,1,13,3,CP,True,6.9934,0.006,,2,qlp-s69-ffi,SPOC,03:27:00.05,-63:30:00.6,355.084,0.045,-247.46,0.049,2460201.824941,0.0026809,7.7897726,1.93e-05,2.376,0.744,0.210653,0.021358,194.0,19.6709,1.00084,0.107854,144.765,966.0,10.0,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,0.73,0.0877794,"1,2,3,4,28,29,30,34,61,64,68,69",2020-07-09,2023-11-15,2023-12-08 12:13:22,HD 21749 c / TOI 186.02
104,166739520,190.01,,3,5,5,3,5,4,5,49.4,193.1,94.92,2,4,3,KP,True,9.6411,0.006,,1,spoc-s01-s36-b0A-CPKP,UNKNOWN,02:27:06.19,-50:17:03.93,59.958,0.038,24.743,0.036,2459139.178447,0.0002471,10.0205997788334,4.6462865e-06,5.75916940180131,0.02481623,8.959603,0.039675,8218.14428647495,36.541595,11.7679183139727,0.5424184,211.791653405817,972.964421730922,216.54204,157.963,0.634,6038.0,,4.35513,,1.27526998519897,0.0584674,-0.36,0.09,1.1,0.135624,"2,3,29,30",2018-12-20,2021-12-09,2022-12-14 12:09:24,WASP-117 b
105,183532609,191.01,,3,5,5,3,5,4,5,110.6,414.3,108.01,1,1,5,KP,True,9.1468,0.006,,1,qlp-s69-ffi,SPOC/QLP,23:59:36.21,-35:01:52.81,109.747,0.06,7.614,0.06,2460202.792714,0.000182,8.1587261,1.2e-06,4.288,0.172,16.780952,0.174021,15337.0,160.266,12.7393,0.745852,209.118,1059.0,249.0,89.9606,0.3633,5600.0,,4.50501,,1.0,0.06,0.24,0.1,0.99,0.124742,"2,29,69",2018-11-03,2023-11-02,2023-11-03 12:13:21,WASP-8
106,183537452,192.01,,3,5,5,3,5,4,5,56.8,284.1,41.0,1,1,2,KP,True,10.2499,0.006,,1,qlp-s69-ffi,SPOC/QLP,23:51:31.01,-39:54:25.64,-56.853,0.041,-88.865,0.048,2460200.089939,0.0004296,3.9227122,9e-07,2.555,0.138,13.05599,0.135273,11953.0,124.583,7.23153,0.475318,235.573,1091.0,176.0,87.5953,0.3106,4800.0,,4.53527,,0.64,0.04,0.17,0.05,0.88,0.111364,"2,29,69",2018-11-03,2023-11-02,2023-11-03 12:13:21,WASP-29 b
107,183985250,193.01,,1,5,5,1,4,4,4,487.7,957.3,111.98,12,9,2,CP,True,9.1031,0.006,,1,qlp-s69-ffi,SPOC/QLP,23:54:40.53,-37:37:41.61,247.615,0.076,-69.801,0.062,2460206.061059,0.0002447,0.7920646,2e-07,0.466,0.108,1.590682,4.865462,1464.0,4471.23,12.9674,,1013.69,1571.0,56.0,80.4373,0.3162,5422.0,185.0,4.42223,0.273742,0.98,,,,0.93,,"2,29,69",2018-11-03,2023-11-02,2023-11-03 12:13:21,LTT 9779 b
108,211438925,194.01,,3,5,5,3,5,4,5,89.0,111.7,317.0,1,1,1,KP,True,10.248,0.006,,1,qlp-s69-ffi,SPOC/QLP,00:20:38.53,-23:56:08.84,-1.4,1.9,-18.3,1.9,2460198.831716,0.0002599,4.8996461,1e-06,3.07,0.031,11.962066,0.125122,10957.0,115.235,15.9746,,259.864,,203.0,211.877,,5940.0,,4.23158,,1.5,,0.04,0.1,,,"2,29,69",2018-11-03,2023-11-02,2023-11-03 12:13:21,WASP-20 b
109,230982885,195.01,,3,5,5,3,5,4,5,187.7,175.2,317.0,1,0,1,KP,True,9.9696,0.006,,1,qlp-s69-ffi,SPOC/QLP,01:38:25.23,-55:46:19.2,96.163,0.039,20.946,0.035,2458355.490424,6.195358e-05,2.0727598,4e-07,2.619,0.388,16.146013,0.375092,14761.0,345.413,14.2954,0.701783,1414.87,1708.0,171.0,151.068,0.509,5640.0,,4.43703,,1.13,0.05,,,1.01,0.127695,"2,29,69",2018-11-03,2023-11-02,2023-11-03 12:13:21,WASP-97 b
111,441462736,197.01,,4,5,5,5,4,5,4,28.5,92.4,53.04,3,40,3,CP,True,7.3566,0.006,,1,spoc,UNKNOWN,23:32:07.96,-21:48:04.32,-96.775,0.101,51.24,0.091,2458357.014054,0.0022052974,14.278121996244,0.003338778,8.69727177107409,0.21654366,0.899282,0.048272,827.926442565635,44.459335,8.35660775348319,0.8052116,91.6541814065455,789.146837277359,14.3883705,95.5483,0.7309,5105.0,181.0,3.39182,0.291381,2.90323996543884,,,,,,"2,29",2018-10-22,2021-12-02,2022-12-14 12:09:24,HD 221416 b; evolved star
112,12421862,198.01,,1,5,5,4,4,1,4,1.7,9.5,2.79,22,7,8,PC,True,9.92801,0.007,,1,spoc,QLP,00:09:05.16,-27:07:18.28,692.255,0.105,90.142,0.066,2458356.3672,0.001527935,10.2150167926657,5.243623e-05,1.96830655357312,0.38846454,1.079877,0.094225,994.108904500983,86.780266,1.47777541287631,0.58433956,7.41950339524889,420.933469551773,11.117827,23.7262,0.02655,3763.0,65.0,4.83739,0.119367,0.447335988283157,0.0133167,,,0.4437,0.0202915,"2,29",2018-11-03,2021-07-15,2023-12-03 12:03:04,period updated to half alerted period (~10.2 days) from spoc-s01-s36 multisector
113,309792357,199.01,,3,4,3,3,4,4,4,3.0,104.0,74.5,13,2,1,CP,True,10.0391,0.006,,1,qlp-s69-ffi,SPOC,05:20:25.41,-59:53:43.56,45.702,0.037,58.455,0.038,2460038.977062,0.0003971,104.8729635,4.14e-05,6.554,0.174,13.30876,0.181536,12183.0,167.187,10.223,0.600463,2.75278,358.0,262.0,102.27,0.1905,5350.0,184.0,4.52347,0.275691,0.88,0.05,,,0.88,0.106682,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,29,30,31,32,33,34,35,36,37,39,61,62,63,64,66,67,68,69",2018-12-04,2023-11-16,2023-12-08 12:13:22,TOI-199 b (https://arxiv.org/pdf/2309.14915.pdf)
114,410214986,200.01,,3,5,5,3,4,4,4,59.3,356.8,34.57,9,59,5,CP,True,7.8541,0.006,,1,spoc-s01-s69-b0A-CP,SPOC,23:39:39.71,-69:11:45.75,79.464,0.074,-67.44,0.045,2458332.308323,0.00027840625,8.13822217724381,3.0412186e-06,3.27970250585292,0.038377635,4.190364,0.103227,3852.02998740204,95.07076,6.17576815620634,0.47273856,115.827556330468,836.705691233914,46.739357,44.0622,0.0692,5414.0,161.0,4.438,,0.951985001564026,0.0705779,,,0.94,0.124858,"1,27,28,67,68",2018-11-09,2024-09-05,2024-09-05 00:00:00,DS Tuc A b
115,350618622,201.01,,1,4,1,3,4,4,4,17.5,162.9,90.56,21,3,1,CP,True,8.5822,0.006,,1,spoc-s01-s65-b0A-CP,SPOC,05:49:36.43,-54:54:37.52,7.731,0.052,66.448,0.058,2460177.324576,0.0020008,52.9781419449418,1.38111245e-05,4.79652459360115,0.017003449,6.913424,0.026765,6347.26909592656,24.65142,11.4471492367881,0.54719585,30.2653160598521,598.213284227752,277.0269,113.825,0.346,6461.8,83.0,4.35,0.16,1.33030998706818,0.0634748,0.18,0.12,1.31,0.212157,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,64,65",2019-05-07,2023-10-16,2023-11-02 00:00:00,TOI 201 b
118,259962054,203.01,,5,5,5,5,5,5,5,0.0,6.5,0.29,2,1,3,V,False,12.2423,0.007,,1,qlp-s28-tois,SPOC,02:52:04.34,-67:41:13.26,-55.699,0.098,149.273,0.09,2459106.86029,0.03502,51.94509,0.00219,8.094,3.492,2.754747,0.027905,2534.0,25.7015,0.705818,0.131354,4.34593,402.0,8.0,24.7894,0.0285,3203.0,63.0,5.01682,0.423075,0.23,0.01,,,0.202161,0.0200851,"1,2,3,27,28,29,30",2018-10-22,2024-09-05,2024-09-05 00:00:00,M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;
