,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Pipeline Signal ID,Source,Detection,PM RA err (mas/yr),PM Dec err (mas/yr),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err
90,4,5,5,5,4,4,4,2.3,43.9,5.28,23,7,6,CP,True,10.42,0.006,3,qlp-s69-ffi,SPOC/QLP,0.073,0.042,0.0037119,9.9615672,3.82e-05,2.278,0.942,1.16562,0.156723,1073.0,144.337,2.14899,0.262827,35.7275,681.0,11.0,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.66,0.06,,,0.68,0.0803989
91,5,5,5,5,5,5,5,3.1,40.4,2.91,23,7,6,CP,True,10.42,0.006,4,spoc,SPOC,0.073,0.042,0.0021821528,3.23842531547921,2.430697e-05,1.99410554881088,0.3307548,0.578589,0.075049,532.75806233683,69.12007,1.51483691446968,1.6900105,97.6159378723196,801.677938560369,7.2096095,62.699,0.20675,4111.0,171.0,4.55528,0.449348,0.660806000232697,0.0596206,,,0.68,0.0803989
92,1,5,5,1,4,4,4,16.6,161.5,7.65,10,9,8,CP,True,8.1796,0.006,1,spoc-s01-s36-b0A-PC,SPOC/QLP,0.042,0.045,0.000321959,4.13743791667062,4.197856e-06,1.84549372649326,0.11862802,1.222723,0.035281,1125.53546451849,32.49457,2.67576585302806,0.70166904,168.336175366267,918.679686423559,31.719687,38.5653,0.0366,5058.0,181.0,4.51761,0.282094,0.802632987499237,0.0479623,,,0.85,0.103514
94,2,5,5,4,4,2,4,38.5,171.5,39.81,9,5,3,PC,True,10.4654,0.006,1,spoc,UNKNOWN,0.075,0.094,0.00022718913,4.53205017292082,2.9879789e-06,2.37544250794518,0.04223273,8.583563,0.101625,7874.58527881097,93.59567,7.05907990793646,0.52485925,123.902399451402,850.921856176236,86.568436,96.2338,0.57475,4983.0,180.0,4.61445,0.318565,0.805572986602783,0.0550251,,,0.76,0.0936053
96,5,5,5,5,5,5,5,415.3,826.6,317.0,4,0,3,EB,False,8.3291,0.006,1,spoc-s28-b0A,UNKNOWN,0.135,0.093,0.00022652207,3.43075648471031,6.386977e-05,3.14433875572444,0.0143825235,10.543911,0.061193,9664.2985633534,56.35966,29.7749124123889,1.3656207,4956.24601414159,2139.97137156033,160.65495,213.024,2.7315,6270.0,196.0,3.61332,0.359293,2.72192,0.124462,,,1.34,0.220925
97,5,5,5,5,5,5,5,218.9,448.4,317.0,4,5,1,EB,False,10.0433,0.006,1,spoc-s01-s65-b0A-PC,SPOC/QLP,0.041,0.042,0.00021822595,4.81706843753625,2.8938362e-07,3.18226634465734,0.003593913,25.416252,0.033799,23137.3629965078,31.129509,24.4342674378916,1.0329372,952.276962840106,1416.80659287734,851.03296,247.441,1.4185,6380.0,197.0,4.24852,0.353278,1.44956004619598,0.0612664,,,1.41,0.252208
98,4,5,5,5,5,4,5,387.1,375.3,317.0,2,5,1,KP,True,8.8287,0.006,1,qlp-s69-ffi,SPOC/QLP,0.03,0.034,0.0002056,0.9414525,1e-07,2.05,0.036,12.497907,0.283032,11445.0,260.648,15.342,0.801605,4266.74,2251.0,519.0,123.483,0.37,6400.0,,4.36583,,1.35,0.07,0.1,0.1,1.2,0.174553
99,3,5,5,3,4,4,4,4.8,195.9,9.84,1,13,3,CP,True,6.9934,0.006,1,qlp-s69-ffi,SPOC/QLP,0.045,0.049,0.0008449,35.6134391,3.24e-05,3.512,0.737,1.711383,0.087917,1575.0,80.9712,3.12194,0.291907,10.8612,505.0,39.0,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,0.73,0.0877794
100,1,5,5,1,4,4,4,2.8,16.4,0.95,1,13,3,CP,True,6.9934,0.006,2,qlp-s69-ffi,SPOC,0.045,0.049,0.0026809,7.7897726,1.93e-05,2.376,0.744,0.210653,0.021358,194.0,19.6709,1.00084,0.107854,144.765,966.0,10.0,16.32,0.0071,4628.53,91.9226,4.32239,0.236802,0.71,0.06,0.00265487,0.0526804,0.73,0.0877794
104,3,5,5,3,5,4,5,49.4,193.1,94.92,2,4,3,KP,True,9.6411,0.006,1,spoc-s01-s36-b0A-CPKP,UNKNOWN,0.038,0.036,0.0002471,10.0205997788334,4.6462865e-06,5.75916940180131,0.02481623,8.959603,0.039675,8218.14428647495,36.541595,11.7679183139727,0.5424184,211.791653405817,972.964421730922,216.54204,157.963,0.634,6038.0,,4.35513,,1.27526998519897,0.0584674,-0.36,0.09,1.1,0.135624
105,3,5,5,3,5,4,5,110.6,414.3,108.01,1,1,5,KP,True,9.1468,0.006,1,qlp-s69-ffi,SPOC/QLP,0.06,0.06,0.000182,8.1587261,1.2e-06,4.288,0.172,16.780952,0.174021,15337.0,160.266,12.7393,0.745852,209.118,1059.0,249.0,89.9606,0.3633,5600.0,,4.50501,,1.0,0.06,0.24,0.1,0.99,0.124742
106,3,5,5,3,5,4,5,56.8,284.1,41.0,1,1,2,KP,True,10.2499,0.006,1,qlp-s69-ffi,SPOC/QLP,0.041,0.048,0.0004296,3.9227122,9e-07,2.555,0.138,13.05599,0.135273,11953.0,124.583,7.23153,0.475318,235.573,1091.0,176.0,87.5953,0.3106,4800.0,,4.53527,,0.64,0.04,0.17,0.05,0.88,0.111364
107,1,5,5,1,4,4,4,487.7,957.3,111.98,12,9,2,CP,True,9.1031,0.006,1,qlp-s69-ffi,SPOC/QLP,0.076,0.062,0.0002447,0.7920646,2e-07,0.466,0.108,1.590682,4.865462,1464.0,4471.23,12.9674,,1013.69,1571.0,56.0,80.4373,0.3162,5422.0,185.0,4.42223,0.273742,0.98,,,,0.93,
108,3,5,5,3,5,4,5,89.0,111.7,317.0,1,1,1,KP,True,10.248,0.006,1,qlp-s69-ffi,SPOC/QLP,1.9,1.9,0.0002599,4.8996461,1e-06,3.07,0.031,11.962066,0.125122,10957.0,115.235,15.9746,,259.864,,203.0,211.877,,5940.0,,4.23158,,1.5,,0.04,0.1,,
109,3,5,5,3,5,4,5,187.7,175.2,317.0,1,0,1,KP,True,9.9696,0.006,1,qlp-s69-ffi,SPOC/QLP,0.039,0.035,6.195358e-05,2.0727598,4e-07,2.619,0.388,16.146013,0.375092,14761.0,345.413,14.2954,0.701783,1414.87,1708.0,171.0,151.068,0.509,5640.0,,4.43703,,1.13,0.05,,,1.01,0.127695
111,4,5,5,5,4,5,4,28.5,92.4,53.04,3,40,3,CP,True,7.3566,0.006,1,spoc,UNKNOWN,0.101,0.091,0.0022052974,14.278121996244,0.003338778,8.69727177107409,0.21654366,0.899282,0.048272,827.926442565635,44.459335,8.35660775348319,0.8052116,91.6541814065455,789.146837277359,14.3883705,95.5483,0.7309,5105.0,181.0,3.39182,0.291381,2.90323996543884,,,,,
112,1,5,5,4,4,1,4,1.7,9.5,2.79,22,7,8,PC,True,9.92801,0.007,1,spoc,QLP,0.105,0.066,0.001527935,10.2150167926657,5.243623e-05,1.96830655357312,0.38846454,1.079877,0.094225,994.108904500983,86.780266,1.47777541287631,0.58433956,7.41950339524889,420.933469551773,11.117827,23.7262,0.02655,3763.0,65.0,4.83739,0.119367,0.447335988283157,0.0133167,,,0.4437,0.0202915
113,3,4,3,3,4,4,4,3.0,104.0,74.5,13,2,1,CP,True,10.0391,0.006,1,qlp-s69-ffi,SPOC,0.037,0.038,0.0003971,104.8729635,4.14e-05,6.554,0.174,13.30876,0.181536,12183.0,167.187,10.223,0.600463,2.75278,358.0,262.0,102.27,0.1905,5350.0,184.0,4.52347,0.275691,0.88,0.05,,,0.88,0.106682
114,3,5,5,3,4,4,4,59.3,356.8,34.57,9,59,5,CP,True,7.8541,0.006,1,spoc-s01-s69-b0A-CP,SPOC,0.074,0.045,0.00027840625,8.13822217724381,3.0412186e-06,3.27970250585292,0.038377635,4.190364,0.103227,3852.02998740204,95.07076,6.17576815620634,0.47273856,115.827556330468,836.705691233914,46.739357,44.0622,0.0692,5414.0,161.0,4.438,,0.951985001564026,0.0705779,,,0.94,0.124858
115,1,4,1,3,4,4,4,17.5,162.9,90.56,21,3,1,CP,True,8.5822,0.006,1,spoc-s01-s65-b0A-CP,SPOC,0.052,0.058,0.0020008,52.9781419449418,1.38111245e-05,4.79652459360115,0.017003449,6.913424,0.026765,6347.26909592656,24.65142,11.4471492367881,0.54719585,30.2653160598521,598.213284227752,277.0269,113.825,0.346,6461.8,83.0,4.35,0.16,1.33030998706818,0.0634748,0.18,0.12,1.31,0.212157
118,5,5,5,5,5,5,5,0.0,6.5,0.29,2,1,3,V,False,12.2423,0.007,1,qlp-s28-tois,SPOC,0.098,0.09,0.03502,51.94509,0.00219,8.094,3.492,2.754747,0.027905,2534.0,25.7015,0.705818,0.131354,4.34593,402.0,8.0,24.7894,0.0285,3203.0,63.0,5.01682,0.423075,0.23,0.01,,,0.202161,0.0200851
121,1,5,5,1,4,4,4,9.1,78.1,2.97,7,0,3,CP,True,12.4312,0.008,1,spoc-s01-s65-b0A-CP,SPOC,0.074,0.083,0.0002835781,0.736313219931196,4.7654476e-06,0.673685332264972,0.062197004,1.436887,0.085025,1322.54610536278,78.30821,1.53326821385743,0.10285874,117.758167112637,840.170655424035,25.910513,47.7465,0.10975,3358.0,,4.438,,0.351675987243652,0.0105659,,,0.336144,0.0202765
122,5,5,5,5,5,5,5,74.9,184.5,317.0,3,1,1,EB,False,13.4734,0.006,1,spoc-s01s06-b0A,SPOC,0.031,0.032,0.00043840197,5.64928534420493,2.7445074e-05,4.04240463488386,0.02747071,49.248931,0.29383,44346.5599830079,270.59085,26.5608526646483,26.561123,405.088154157189,1144.21367902083,160.72606,969.506,15.7155,5963.0,190.0,4.31132,,1.21025,1.21025,,,1.18,
133,1,4,3,1,4,4,4,3.5,55.9,42.19,28,8,4,CP,True,11.5748,0.006,1,spoc-s01-s69-b0A-CP,SPOC,0.045,0.054,0.00026083816,34.5059318313029,9.23839e-06,3.82066526942235,0.025298946,19.044823,0.081469,17387.9834231409,75.03255,10.4625162161617,0.6855942,9.58145120606235,448.722216909634,147.80844,177.945,0.879,5025.77,125.0,4.66348,0.2,0.801735997200012,0.0521859,0.316325,0.1,0.84,0.100203
134,1,4,4,1,4,4,4,6.0,60.2,34.46,28,8,4,CP,True,11.5748,0.006,2,spoc-s01-s39-b0A-CP,SPOC,0.045,0.054,0.0015490873,17.3890453870803,4.7948437e-05,2.65165405135838,0.1328006,3.231344,0.176876,2971.75322676983,162.89523,6.48401246350199,3.0092702,23.8921546707283,563.875959308602,30.600433,177.945,0.879,5025.77,125.0,4.66348,0.2,0.801735997200012,0.0521859,0.316325,0.1,0.84,0.100203
135,5,5,5,5,5,5,5,36.0,155.7,35.75,3,5,1,EB,False,8.735,0.006,1,qlp-s69-ffi,SPOC,0.073,0.075,0.0010606,3.1385875,3.2e-06,3.541,0.321,0.634255,0.169284,584.0,155.904,4.70639,0.523086,17444.7,3201.0,84.0,142.018,0.679,6278.0,196.0,4.08153,0.29837,1.55,0.07,,,1.26,0.202301
138,5,5,5,5,5,5,5,74.9,166.5,317.0,1,3,1,EB,False,12.7222,0.006,1,spoc-s01-s60-b0A-APC,SPOC,0.041,0.04,0.0012266089,4.46177548270279,1.2477093e-06,5.45324943220963,0.02281767,20.666618,0.090643,18854.6431908566,83.481445,31.9660921975259,1.6226319,2086.01898122666,1723.65091215716,229.61232,1131.15,26.02,6354.0,191.0,4.24472,,2.23891997337341,0.113417,-0.194636,0.1,1.19,0.164174
139,1,5,5,1,4,4,4,4.1,56.1,8.53,9,6,3,CP,True,9.6878,0.006,1,qlp-s68-ffi,SPOC,0.046,0.042,0.0013013,10.6953083,1.22e-05,2.044,0.367,0.999337,0.047904,920.0,44.1205,2.84818,0.165318,66.8553,796.0,31.0,90.7402,0.1712,5272.71,45.6,3.98846,0.066564,0.88,0.05,-0.100718,0.0668965,0.9,0.113456
140,5,5,5,5,5,5,5,6.7,8.9,2.12,13,0,1,EB,False,12.1535,0.007,1,spoc-s01s02,SPOC,0.042,0.039,0.001421,0.62425,3.3e-05,0.774288,0.553938,1.036352,0.153526,954.060325,141.39258,1.671618,2.989466,353.894098980242,1106.21127282771,7.4479375,50.1632,0.08,3765.0,73.0,4.75169,0.35062,0.525,0.079,,,0.385618,0.0202788
141,5,5,5,5,5,5,5,,,56.57,0,1,1,EB,False,8.7635,0.006,1,spoc-s02,SPOC,0.049,0.055,0.0,0.0,0.0,0.68,,6.020784,,5530.0,,8.85869,,86.1510668051854,777.024861283674,20.308218,84.0311,0.32705,5709.0,80.0,4.438,,1.0929,0.107376,,,1.02,0.128162
142,5,5,5,5,5,5,5,11.8,34.4,76.37,6,2,3,IS,False,10.2733,0.007,1,spoc,SPOC,0.076,0.074,0.002649,14.445918,0.003833,1.533311,0.535725,1.3839,0.175393,1273.806981,161.52963,3.290507,4.043106,37.109941637127,629.495047091996,7.6791534,365.053,7.9035,5063.0,181.0,4.48439,2.00352,0.87237,0.87237,,,,
145,5,5,5,5,5,5,5,,,21.42,1,0,3,EB,False,12.4253,0.008,1,spoc-s02,SPOC,0.114,0.094,0.002621,0.0,0.0,2.67,,14.647222,,13400.0,,4.214299,,1.30250490343895,272.467427452943,16.452566,51.3563,0.20135,3396.0,64.0,4.91468,0.392296,0.334,0.056,,,0.378406,0.0202633
147,4,5,5,5,5,4,5,32.1,79.0,123.63,0,0,0,KP,True,13.2576,0.007,1,qlp-s29-tois,UNKNOWN,0.048,0.033,0.0017880236,2.68650414920873,5.3006534e-06,2.55247723890796,0.08744798,13.382865,0.369645,12250.4189723593,340.39734,13.7470239341699,0.3625193,994.810565295241,1432.36878094116,28.169575,757.044,13.4985,5738.0,,4.23836,,1.18273997306824,,,,1.06,
148,5,5,5,5,5,5,5,62.6,190.8,83.66,1,0,1,KP,True,11.5005,0.006,1,spoc,UNKNOWN,0.049,0.036,0.0002791632,3.12607775197458,2.3116334e-06,1.71853668165123,0.027001472,12.430641,0.23468,11383.7527081096,216.12529,10.9257114861701,0.7295448,328.156453467404,1085.52539260986,70.762856,211.196,1.7515,5100.0,,4.4651,,0.874705970287323,0.0567763,0.43,0.06,0.91,0.110215
149,1,4,1,5,5,5,5,4.6,53.1,12.82,1,7,5,V,False,8.7435,0.006,1,spoc-s02,SPOC,0.048,0.072,0.002965,13.340145,0.004364,4.611198,0.546755,0.640658,0.085844,589.893526,79.06242,3.929267,1.571116,268.218640827511,1032.14803222167,7.7575736,140.941,0.852,6467.0,198.0,4.16063,0.321775,1.57943,0.198661,,,1.36,0.22926
150,4,5,5,5,5,4,5,87.6,258.4,108.44,1,0,2,KP,True,11.4779,0.007,1,spoc-s01-s69-b0A-KP,SPOC,0.065,0.064,9.7014e-05,3.36100125300996,4.921814e-07,2.56858693981516,0.015419307,26.466436,0.109897,24081.7810522965,101.214005,12.7400071096241,0.6397709,273.027295895151,1036.74336950573,280.4428,197.119,1.6195,5375.0,,4.49371,,0.817704975605011,0.0408442,-0.143,0.0284605,0.93,0.118851
151,4,5,5,5,5,4,5,154.6,140.6,317.0,1,1,7,KP,True,11.8295,0.006,1,spoc-s01-s69-b0A-KP,SPOC,0.053,0.048,5.207243e-05,1.33823135800679,2.5444777e-07,2.1560676107495,0.0086321505,29.870886,0.090788,27137.0920051392,83.61518,14.854260201302,0.92335343,1188.62185446373,1497.54774441597,407.31158,267.206,3.7205,5436.0,,4.46024,,0.894973993301392,0.0555528,-0.01,0.1,0.97,0.122722
156,5,5,5,5,5,5,5,133.5,275.1,317.0,0,1,3,EB,False,11.2932,0.006,1,spoc-s02,SPOC,0.084,0.068,0.000357,4.534451,0.000118,4.936391,0.025827,25.902599,0.157343,23574.842911,144.90733,23.183789,5.063646,1003.70325925464,1435.55912201186,162.49565,502.927,18.046,6421.5,83.0,4.19,0.16,1.47459,0.322004,-0.31,0.12,1.29,0.198874
157,1,5,5,1,4,4,4,1.4,69.8,3.61,10,1,2,PC,True,13.4102,0.007,1,spoc,SPOC,0.108,0.156,0.00261,5.433729,0.001053,1.172585,0.472631,7.113879,0.916284,6530.706532,843.5729,1.741587,0.971689,3.32400753936527,344.377881135219,7.68747,38.0749,0.22785,3139.0,98.0,5.04944,0.547167,0.214,0.049,,,0.180288,0.0201408
158,1,5,5,1,4,4,4,5.7,55.2,3.09,8,9,11,CP,True,9.926601,0.006,1,qlp-s69-ffi,SPOC,0.077,0.059,0.0024743,1.2730965,2.7e-06,1.48,0.212,0.449588,0.036627,414.0,33.7341,1.57925,0.123934,660.277,1412.0,13.0,80.5407,0.26635,5024.0,181.0,4.5685,0.30183,0.77,0.05,,,0.84,0.0992503
159,5,5,5,5,5,5,5,26.5,94.1,68.47,0,0,7,KP,True,10.9774,0.008,1,spoc-s01-s46-b0A,SPOC,0.117,0.07,0.0014059193,4.15678635840569,3.727563e-06,3.96180750541522,0.0588192,5.107662,0.076475,4693.2823970492,70.4338,9.71086576867958,0.5563425,941.607956758979,1412.82144865472,43.394855,353.539,9.056,6362.5,83.0,4.59,0.16,1.38830995559692,0.0749473,-0.2,0.12,1.27,0.186767
161,5,5,5,5,5,5,5,129.9,295.7,112.14,1,1,1,KP,True,10.9571,0.006,1,spoc-s01-s36-b0A-CPKP,SPOC,0.061,0.057,9.496182e-05,1.38665190413455,7.216439e-07,2.30067513238714,0.014922514,15.579144,0.121831,14246.466553054,112.20379,12.9811618638901,0.63853365,1879.9347661511,1679.40500999249,131.61345,232.98,1.7765,6286.0,196.0,4.438,,1.0766099691391,0.052402,,,1.03,0.12256
162,5,5,5,5,5,5,5,48.4,84.3,317.0,0,0,1,EB,False,12.5766,0.006,1,spoc-s02,SPOC,0.091,0.065,0.000677,6.340315,0.000367,4.249306,0.056679,27.945906,0.288178,25410.703288,265.38632,20.517917,20.518948,400.720106190663,1141.11662586698,95.53354,577.489,27.3855,6083.0,192.0,4.28983,,1.2666,1.2666,,,1.19,0.160559
164,2,5,5,4,4,2,4,1.6,8.9,2.28,8,4,5,PC,True,10.3475,0.007,1,spoc,UNKNOWN,0.103,0.081,0.0012410536,7.39719354357727,2.3816929e-05,1.15217793451971,0.5290699,1.103947,0.125993,1016.25594732196,116.03725,1.31223429419861,1.8106523,6.67442161411801,409.942701542905,10.986659,22.0337,0.03335,3342.0,,4.438,,0.407103002071381,0.0124724,,,0.399476,0.0205326
166,4,5,5,5,5,4,5,35.7,148.2,81.8,0,0,3,KP,True,11.2794,0.006,1,spoc,UNKNOWN,3.695,3.695,0.0002496624,7.8728936787037,4.848225e-06,3.75995783296396,0.030950211,16.012035,0.102778,14639.415532122,94.65733,15.0953,1.11573,166.536785617513,916.214781466181,157.15222,169.272,,5070.0,,4.47933,,1.26,0.09,,,,
167,4,5,5,5,5,4,5,60.5,64.1,317.0,1,0,1,KP,True,11.9116,0.006,1,spoc-s01-s69-b0A-KP,SPOC,0.039,0.038,0.00021895452,3.42525631340766,1.0936828e-06,2.46177615327214,0.027225513,15.553488,0.137194,14223.1726719382,126.35281,14.3752921141655,0.76687884,546.485538682521,1233.14577151539,139.08589,352.464,4.6845,5540.0,,4.42136,,1.11654996871948,0.0589196,,,0.98,0.116436
170,4,5,5,5,5,4,5,89.2,209.6,111.68,1,1,2,KP,True,11.5464,0.006,1,spoc-s01-s69-b0A-KP,SPOC,0.04,0.046,0.00010084946,1.62842883309799,5.250495e-07,2.3682489533563,0.018371545,15.08604,0.086684,13798.67014831,79.83545,12.9621642477144,0.6519837,1559.47615387276,1602.74501265474,202.14264,309.137,3.3775,5700.0,,4.39502,,1.09409999847412,0.0543568,0.154118,0.0514496,1.02,0.126024
171,3,5,5,4,4,3,4,8.1,82.3,9.45,8,11,1,CP,True,9.3258,0.006,1,spoc-s01-s69-b0A-CP,SPOC,0.074,0.07,0.0008525047,4.93772273227235,8.8894185e-06,2.12942536115391,0.6177573,0.917639,0.086643,844.819909222512,79.79778,2.82698972829371,2.6301448,277.746166070806,1041.19426608744,13.305129,99.523,0.4355,5862.0,190.0,4.51783,0.262166,0.955756008625031,0.0449473,,,1.04,0.129506
174,5,5,5,5,5,5,5,2.5,42.8,10.84,3,5,11,IS,False,9.8343,0.006,1,spoc-s02,SPOC,2.012,1.058,0.002667,20.186539,0.003807,1.866565,0.909295,1.092846,0.156001,1006.041833,143.67206,3.283981,4.520391,55.7433173940076,696.89596869513,8.4469795,133.3143,,6101.0,193.0,4.48196,0.402847,1.01859,0.192495,,,,
175,4,5,5,5,5,4,5,23.4,65.1,99.04,0,0,0,KP,True,13.7426,0.007,1,spoc-s01-s36-b0A-CPKP,SPOC,0.048,0.048,0.0019281021,2.81264847067326,6.8668787e-06,2.87375221777979,0.11531863,15.301175,0.458911,13994.0625365298,422.5832,12.0658006208754,0.4648629,614.593408355969,1269.89181526436,24.578865,745.116,17.117,5700.0,,4.39704,,1.00957000255585,,,,1.01,
176,5,5,5,5,5,5,5,0.2,112.8,4.06,0,0,4,KP,True,11.2991,0.007,1,spoc,SPOC,0.121,0.085,0.0011207586,24.73734116,0.0001405365,2.06905097692685,0.12742876,7.146432,0.321877,6560.492087026,296.41574,1.84394530919894,0.114572965,0.143917610380433,157.089889569672,19.97876,14.9861,0.01525,3131.0,,5.05701,,0.215534999966621,0.00655817,,,0.184589,0.0201091
177,5,5,5,5,5,5,5,5.0,170.7,3.08,0,0,4,KP,True,11.2991,0.007,2,spoc,UNKNOWN,0.121,0.085,0.0017719,3.77794175247263,8.518055e-06,1.47593251726274,0.09515379,3.773458,0.467445,3469.45073899104,430.44,1.56599371757261,0.20743896,5.71741815401029,394.384409708834,17.645792,14.9861,0.01525,3131.0,,5.05701,,0.215534999966621,0.00655817,,,0.184589,0.0201091
178,3,4,4,3,4,4,4,21.2,143.5,33.51,4,7,3,CP,True,7.0286,0.006,1,spoc-s01-s36-b0A-CPKP,SPOC,0.052,0.082,0.0011318153,18.3877080853847,2.926592e-05,6.40515299694267,0.077006675,1.293913,0.027337,1191.02831919559,25.177616,6.37909615920243,0.29591537,211.284487534801,972.381421789103,39.21195,76.9028,0.1948,6382.7,111.3,4.05,0.08,1.76557004451752,0.072387,,,1.28,0.189889
179,5,5,5,5,5,5,5,46.6,49.5,317.0,7,1,1,EB,False,11.0932,0.006,1,spoc-s01-s65-b0A-PC,SPOC,0.055,0.05,0.0003538256,3.1901568769397,2.6474856e-06,1.82628672075803,0.04379878,3.968274,0.137314,3648.24424555925,126.462425,15.14646102087,1.6026084,2876.29512681076,1867.79027972031,48.47039,530.555,6.4035,6474.57,100.19,4.26363,0.184454,1.98958003520966,0.101487,-0.169551,0.1,1.32,0.215025
180,5,5,5,5,5,5,5,56.1,147.1,108.09,0,0,2,KP,True,12.3993,0.007,1,spoc-s03-b02,SPOC,0.079,0.044,0.000681041,2.42382258353343,0.00013650567,2.24840146327738,0.05427328,17.696733,0.327315,16167.1783696915,301.42267,12.2562719025404,0.24819414,549.914051953433,1235.07534965484,36.095585,364.512,5.573,5410.0,,4.47919,,0.93,,,,0.96,0.119596
183,2,5,5,2,4,3,4,4.8,52.8,10.31,1,7,5,CP,True,9.03971,0.006,2,spoc,SPOC,0.088,0.061,0.0030371838,13.0393586213526,0.0043164864,4.92183246929998,0.53144544,0.679449,0.063009,625.599568734536,58.03166,3.34822227417903,1.2696187,243.526094627269,1007.52568294318,10.275119,114.495,0.5545,5890.3,57.0,3.92,0.08,1.31383,0.136209,-0.35,0.09,1.069,0.134583
184,2,4,4,4,4,2,4,4.2,77.7,4.93,4,15,4,PC,True,8.1345,0.006,1,spoc,UNKNOWN,0.147,0.133,0.0031097,11.1452784382067,3.700101e-05,1.39477054541305,0.33500788,0.614998,0.051285,566.273645051019,47.23385,2.0671455889201,2.1233275,56.9132657725449,700.524173297762,12.805194,43.932,0.1171,5302.58,20.9902,4.53515,0.037074,0.848675012588501,0.0516382,0.263727,0.0236433,0.91,0.12055
185,2,5,5,2,4,4,4,75.9,135.5,68.18,12,1,4,PC,True,15.6198,0.01,1,spoc,SPOC,0.181,0.179,0.0010802787,0.55680952996049,8.874052e-06,0.971206600267024,0.08280766,50.151357,3.66998,45140.5350425324,3374.4705,9.68702286423537,0.67014873,235.692762815896,999.323985577048,15.559053,277.404,7.881,3116.0,101.0,5.06043,0.562987,0.439738005399704,0.0167967,,,0.435505,0.0232738
186,5,5,5,5,5,5,5,79.1,83.3,317.0,0,1,3,KP,True,10.4614,0.008,1,qlp,UNKNOWN,0.064,0.088,0.00034,2.21674,0.0,3.604,0.2,4.984094,0.000422,4580.0,0.38871,18.2508,0.896431,2007.96,1864.0,111.0,434.754,8.379,6250.0,,3.98811,,2.66,0.13,-0.361602,0.0668965,1.03,0.131393
187,5,5,5,5,5,5,5,28.2,118.6,64.13,0,1,3,KP,True,11.7276,0.006,1,spoc-s01-s36-b0A-CPKP,SPOC,0.035,0.055,0.0003467,5.92426613248315,3.5635082e-06,2.88944488847245,0.036212273,12.883844,0.11154,11796.3303623979,102.72714,9.34404416250912,0.61892897,120.707617105674,845.382821807732,94.41432,212.472,1.104,5310.0,,4.59604,,0.846670985221863,0.0549573,,,0.87,0.106212
190,5,5,5,5,5,5,5,80.1,226.5,108.11,0,3,3,KP,True,8.93,0.006,1,spoc-s01-s69-b0A-KP,SPOC,0.048,0.05,0.00017194504,5.75257972137803,1.3331312e-06,5.40715976397807,0.022090752,5.753281,0.028448,5284.95257126622,26.201511,12.7442838169884,0.5870171,828.826759279256,1368.47129028832,199.61911,158.66,0.8045,6180.0,,4.11766,,1.70927000045776,0.0782412,,,1.14,0.1599
192,3,5,5,3,4,4,4,7.5,89.7,8.99,6,1,1,CP,True,12.2958,0.007,1,spoc-s01-s69-b0A-CP,SPOC,0.043,0.043,0.00024341463,3.69771670923474,2.2476602e-06,0.930826340882136,0.07256874,5.175721,0.133487,4755.67072943792,122.93876,2.94204395869894,0.21325822,19.1944225996782,533.842951113194,41.52972,57.0225,0.07565,3607.0,,4.438,,0.39792400598526,0.011947,,,0.389135,0.0203323
193,1,4,1,1,4,4,4,7.9,154.2,6.39,53,4,4,CP,True,10.4981,0.007,1,spoc-s01-s36-b0A-CPKP,SPOC,0.05,0.051,0.0005277,5.66056931603069,3.858381e-06,1.66317040312773,0.052896116,4.194807,0.071767,3856.10608521182,66.09782,2.40708723087558,0.11973171,9.94074078795448,452.870922604814,51.1377,22.4793,0.01355,3551.0,74.0,4.83982,0.382963,0.374357998371124,0.0114957,,,0.362274,0.020491
194,1,4,1,1,4,4,4,2.7,112.1,5.72,53,4,4,CP,True,10.4981,0.007,2,spoc,SPOC,0.05,0.051,0.0005849191,11.3795653396307,1.514839e-05,2.23503053745909,0.07614999,3.42225,0.082712,3147.0461739044,76.177734,2.25394644828569,0.10260336,3.91800213353912,358.827662999979,39.073574,22.4793,0.01355,3551.0,74.0,4.83982,0.382963,0.374357998371124,0.0114957,,,0.362274,0.020491
