,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,Pipeline Signal ID,Source,Detection,Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun)
1679,5,5,5,5,5,5,5,323.8,939.8,317.0,0,3,2,EB,False,10.249,1,qlp-s74-ffi,QLP,6.9744232,2.124,10.022951,9189.0,37.9891,245.906,1103.0,163.0,306.502,5821.7,3.97,1.86,1.166
1682,5,5,5,5,5,5,5,13.7,41.7,86.56,1,1,2,PC,False,10.0106,1,qlp,QLP,9.1505,2.986,1.488478,1370.0,11.1497,272.763,1132.0,13.0,463.156,7719.0,3.74,3.02,1.817
1683,5,5,5,5,5,5,5,142.3,210.9,317.0,0,1,2,KP,True,9.88278,1,qlp-s79-ffi,SPOC/QLP,3.7649949,2.642,16.117361,14735.0,17.8182,580.386,1367.0,396.0,235.479,6724.0,4.29,1.42,1.432
1689,5,5,5,5,5,5,5,47.7,253.6,39.7,1,10,0,EB,False,9.5668,1,qlp-s59-ffi,QLP,5.6309047,3.877,1.828833,1683.0,7.00844,2320.13,1933.0,24.0,78.7137,5304.0,4.6,0.79,0.91
1690,5,5,5,5,5,5,5,25.8,58.2,51.24,1,2,11,PC,False,10.2674,1,spoc-s59-b0A,QLP,0.680343277777045,2.06741640327177,0.614239,565.575422308829,8.18880408860068,71174.0244493323,4165.81644782454,10.149446,506.864,7325.5,3.71,2.9787700176239,1.66
1693,5,5,5,5,5,5,5,14.8,74.2,15.99,2,4,0,EB,False,9.00007,1,qlp-s73-ffi,QLP,1.3561596,2.504,0.523451,482.0,4.12493,11881.9,2908.0,19.0,187.823,6375.0,4.0,1.86,1.272
1694,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,12.48,0,1,9,PC,False,10.1283,1,qlp-s45-ffi,QLP,2.0492064,3.417,1.118885,1030.0,10.567321062883888,4204.161029292311,1460.137852442235,38.0,4488.38,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1695,5,5,5,5,5,5,5,57.1,168.8,90.02,6,1,5,EB,False,9.7053,1,qlp-s59-ffi,QLP,2.6093167,1.175,2.15624,1984.0,11.4272,526.719,1460.137852442235,49.0,294.292,7235.0,4.3079603497942385,1.78,1.1025655704054766
1696,5,5,5,5,5,5,5,59.2,165.1,121.39,1,1,5,PC,False,9.84095,1,qlp,QLP,2.37532,2.957,2.108374,1940.0,13.5855,24634.5,3490.0,24.0,402.261,7895.7,4.06,2.11,1.888
1698,5,5,5,5,5,5,5,376.5,909.1,105.97,1,45,4,PC,False,6.4018,1,qlp,QLP,1.76406,3.086,0.945002,870.0,12.3762,40901.7,3961.0,34.0,66.5241,6481.7,4.3079603497942385,2.03,1.1025655704054766
1699,5,5,5,5,5,5,5,9.1,45.0,23.66,1,2,2,PC,False,10.3693,1,qlp,QLP,1.69433,2.169,0.705958,650.0,5.20733,3651.29,2165.0,10.0,428.948,7185.0,4.04,2.0,1.607
1700,5,5,5,5,5,5,5,278.5,506.9,317.0,0,2,0,PC,False,9.7229,1,qlp,QLP,3.32125,4.304,6.271921,5760.0,25.5824,12389.8,1460.137852442235,86.0,225.941,7174.0,4.3079603497942385,1.76,1.1025655704054766
1701,5,5,5,5,5,5,5,7.3,57.5,7.93,0,1,0,EB,False,10.0233,1,qlp-s73-ffi,QLP,2.363311,3.294,1.217793,1121.0,2.74038,1379.02,1697.0,34.0,130.543,5420.0,4.38,1.04,0.944
1703,1,4,1,3,4,4,4,14.7,119.3,86.23,5,11,7,CP,True,9.4682,1,qlp-s81-ffi,SPOC,40.7501444,5.629,6.458674,5931.0,11.1028,58.4708,770.0,144.0,168.067,6453.0,5.20004,1.31,1.258
1704,2,5,5,2,4,4,4,1.8,27.0,6.18,5,11,7,CP,True,9.4682,2,qlp-s79-ffi,SPOC,10.9836724,2.636,0.342061,315.0,2.35616,196.694,1043.0,16.0,168.067,6453.0,5.20004,1.31,1.258
1706,5,5,5,5,5,5,5,31.2,59.1,94.69,0,3,2,PC,False,8.71289,1,qlp,QLP,8.13664,2.084,0.912402,840.0,11.75,29.5076,649.0,9.0,221.791,4913.0,4.3079603497942385,3.96,1.1025655704054766
1707,5,5,5,5,5,5,5,9.0,41.5,23.35,1,2,5,EB,False,10.045,1,qlp-s60-ffi,QLP,3.8954139,2.832,0.989556,911.0,5.15915,566.299,1359.0,21.0,281.902,6064.0,3.94,1.89,1.13
1708,5,5,5,5,5,5,5,18.3,79.2,20.36,2,1,4,PC,False,10.2851,1,qlp,QLP,1.08625,2.534,1.205837,1110.0,4.65122,4081.88,2226.0,17.0,222.358,5562.6,4.3079603497942385,1.4,1.1025655704054766
1709,5,5,5,5,5,5,5,65.8,57.6,317.0,0,2,0,PC,False,9.46925,1,qlp,QLP,7.45494,3.465,2.478305,2280.0,15.1922,479.468,1303.0,19.0,201.645,5029.7,4.3079603497942385,2.45,1.1025655704054766
1711,5,5,5,5,5,5,5,132.2,166.8,317.0,0,0,0,KP,True,9.441,1,qlp-s59-ffi,SPOC/QLP,3.1915241,2.712,9.524474,8734.0,16.3994,1033.99,1579.0,202.0,213.053,6673.0,4.13,1.69,1.41
1713,5,5,5,5,5,5,5,41.3,78.8,317.0,2,1,9,EB,False,10.3614,1,qlp-s44-ffi,QLP,13.7058173,2.691,6.413894,5890.0,19.6282,1451.63,1460.137852442235,54.0,391.546,8001.0,4.3079603497942385,2.05,1.1025655704054766
1714,5,5,5,5,5,5,5,17.2,45.5,22.17,0,2,0,EB,False,9.9021,1,qlp-s73-ffi,QLP,0.6565741,1.908,0.459364,423.0,5.01154,4719.59,2309.0,16.0,299.399,5235.5,4.3079603497942385,2.68,1.1025655704054766
1715,2,5,5,2,4,4,4,1.2,9.0,2.61,11,0,5,PC,True,13.3081,1,spoc-s14-s60-b0A-PC,SPOC,4.80265608124775,1.16586476629033,4.742105,4358.11576778206,1.42024592024071,4.45109692472094,370.455897029126,26.47739,37.2209,3231.0,5.04064,0.213458999991417,0.182476
1717,5,5,5,5,5,5,5,279.4,372.9,317.0,0,0,2,KP,True,8.14847,1,qlp-s71-ffi,SPOC/QLP,2.7347656,3.215,10.026239,9192.0,17.7566,1794.42,1813.0,613.0,136.681,6767.9,4.1,1.77,1.45
1720,1,5,5,1,4,4,4,19.8,124.9,4.35,8,4,11,CP,True,11.1117,1,spoc-s14-s60-b0A-CP,SPOC,0.669144914216613,0.992163136341835,1.362771,1254.37119318744,1.92004069815713,204.691052152923,964.704854969071,13.492256,37.6153,3457.0,4.7705,0.462408006191254,0.459708
1724,5,5,5,5,5,5,5,8.7,124.7,4.85,0,3,5,V,False,6.3196,1,spoc-s19-b02,SPOC,9.12381011959331,5.1188391119771,0.307659,283.324086990691,2.0471843690411,148.745590444784,890.698609973666,8.011808,26.9148,5470.16,4.30008,1.1485,0.96
1725,1,5,5,1,4,4,4,0.0,212.9,1.16,1,0,0,CP,True,16.338,1,spoc-s14-s60-b0A-CP,SPOC,1.40793693333245,0.306353056989598,719.731119,484643.744138852,10.567321062883888,1652.8943345294,1626.22645713026,25.483854,24.7359,5780.0,4.438,1.5383132826009873,1.1025655704054766
1729,2,4,2,2,4,4,4,7.7,84.1,3.05,9,4,4,CP,True,10.6714,1,spoc-s01-s72-b0A-CP,SPOC,1.76669200948258,1.41966821621713,0.902088,830.508297273804,1.55747343966653,57.0208083739738,700.854864511965,16.687923,30.7947,3474.0,4.77152,0.461259990930557,0.4585
1730,3,5,5,3,4,4,4,22.1,114.3,25.89,7,12,5,PC,True,10.7424,1,spoc,SPOC,3.77012960886973,2.85120563457313,4.745447,4361.18010817049,5.4800265832157,195.288169585226,953.419593194318,26.865028,124.68,5058.0,4.53907,0.81833,0.845
1731,2,5,5,2,4,4,4,4.6,57.4,3.9,6,3,6,CP,True,11.0294,1,spoc-s14-s60-b0A-PC,SPOC,3.1342945619236,1.21587959150705,1.285845,1183.6060713481,1.79929660611783,34.5537032510597,618.362863114811,19.041552,45.1309,3575.0,4.72334,0.516104996204376,0.513745
1732,1,5,5,1,4,4,4,8.6,98.7,10.21,4,1,10,CP,True,13.9664,1,spoc-s59-b0A,SPOC,2.50052909832679,0.880986494659664,13.744487,12579.350475778,3.17138532451465,13.8080730876402,491.646575914131,7.788581,64.9172,3181.0,4.94798,0.280474990606308,0.254505
1736,5,5,5,5,5,5,5,12.9,75.8,12.14,1,1,1,PC,False,10.8219,1,qlp,QLP,1.12355,1.611,1.108016,1020.0,3.49799,2963.42,2055.0,12.0,189.762,5524.0,4.41,1.01,0.97
1738,5,5,5,5,5,5,5,23.9,96.1,8.99,3,0,2,PC,False,10.9894,1,qlp,QLP,0.40312,0.853,1.086279,1000.0,2.95177,1215.98,1645.0,11.0,103.107,4252.9,4.37,0.89,0.665
1740,5,5,5,5,5,5,5,13.0,66.3,34.66,0,1,10,PC,False,10.8508,1,qlp-s46-tois,QLP,3.929983,2.153,2.467423,2270.0,6.51515,398.651,1244.0,29.0,343.469,6621.9,4.33,1.34,1.39
1741,5,5,5,5,5,5,5,2.2,22.6,13.56,2,1,3,EB,False,10.3042,1,qlp-s74-ffi,QLP,13.2054538,4.875,0.699439,644.0,3.74642,193.559,1039.0,19.0,335.518,6653.0,4.14,1.67,1.4
1744,5,5,5,5,5,5,5,21.3,90.4,34.77,1,1,7,EB,False,10.3135,1,qlp-s20-ffi,QLP,2.02365,2.585,1.858198,1710.0,5.96472,2411.54,1952.0,15.0,291.007,6582.0,4.24,1.48,1.37
1747,3,5,5,3,4,4,4,8.3,102.8,23.64,2,24,5,CP,True,8.9134,1,qlp-s79-ffi,QLP,24.2833782,5.132,3.092233,2844.0,5.21152,30.5138,654.0,71.0,81.2271,5675.0,4.46,0.98,1.01
1748,5,5,5,5,5,5,5,25.3,145.1,46.6,0,3,1,PC,False,9.92871,1,qlp,QLP,10.2558,5.088,6.250081,5740.0,7.44683,126.859,934.0,66.0,112.978,5326.0,4.43,0.97,0.918
1749,5,5,5,5,5,5,5,65.7,92.9,317.0,2,3,5,PC,False,9.9841,1,qlp-s47-tois,QLP,3.566276,4.197,4.209951,3870.0,20.2251,1949.16,1851.0,54.0,574.264,6831.4,3.61,3.17,1.48
1751,5,5,5,5,5,5,5,105.1,158.0,317.0,0,0,2,KP,True,10.7131,1,qlp-s47-tois,SPOC/QLP,3.4744763,4.258,14.119119,12920.0,19.6131,1701.38,1789.0,267.0,396.11,6642.3,4.14,1.67,1.4
1752,5,5,5,5,5,5,5,15.8,100.0,20.75,6,5,1,PC,False,9.01249,1,spoc-s14-s60-b0A-PC,SPOC/QLP,2.82693563713078,1.16923664859652,1.032977,950.954438150217,4.81122091375147,2458.62770726063,1795.944627784,34.44793,182.907,7072.0,4.28,1.50581002235413,1.566
1757,5,5,5,5,5,5,5,129.5,305.2,115.1,0,0,1,KP,True,10.4467,1,qlp-s60-ffi,SPOC/QLP,2.6158597,2.517,14.606505,13363.0,13.1204,428.036,1267.0,172.0,154.273,5267.0,4.32,1.08,0.902
1758,5,5,5,5,5,5,5,82.0,97.4,317.0,0,1,2,KP,True,10.1653,1,qlp-s74-ffi,SPOC/QLP,4.1250429,4.454,9.601148,8804.0,15.3479,1112.27,1608.0,125.0,272.655,6304.0,4.11,1.62,1.238
1761,5,5,5,5,5,5,5,13.6,92.5,4.59,9,0,8,PC,False,12.507,1,spoc,SPOC,0.685080805288586,1.05658868353125,2.909017,2675.71766622605,1.98063582512353,170.82953348617,922.062772886118,7.6018205,58.3171,3541.0,4.8452,0.380019,0.368761
1762,5,5,5,5,5,5,5,243.1,336.9,317.0,25,1,0,KP,True,11.0967,1,qlp-s45-tois,SPOC,1.0914167,2.774,18.715616,17090.0,23.9976,5597.87,2409.0,429.0,427.246,6154.0,4.02046,1.75,1.17
1763,1,4,1,2,4,4,4,15.6,223.0,5.67,5,17,3,CP,True,6.2683,1,spoc-s14-s50-b0A-CP,SPOC,7.10791120555159,3.37504670012603,0.54659,503.301412460597,2.24289991251561,145.57127915085,885.908103249729,25.38275,22.4035,5694.11,4.53108,0.902931988239288,1.01
1764,1,4,1,2,4,4,4,8.6,187.1,7.16,5,17,3,CP,True,6.2683,2,spoc-s01-s50-b0A,SPOC,20.5438153321812,4.05379193159982,0.868265,799.381713281805,2.57342830751905,35.3582058518901,621.93114304247,25.08834,22.4035,5694.11,4.53108,0.902931988239288,1.01
1766,3,5,5,3,4,4,4,28.6,148.1,21.88,6,3,2,CP,True,10.7921,1,qlp-s47-tois,SPOC,3.4913952,1.763,5.878863,5400.0,4.9395,44.3221,718.0,68.0,60.798,3907.0,4.62346,0.63,0.614339
1767,5,5,5,5,5,5,5,167.2,1470.4,0.3,9,0,0,PC,False,18.3324,1,spoc,SPOC,0.573208668815365,0.458237603330967,614.222321,432048.734396131,10.567321062883888,4204.161029292311,1460.137852442235,8.575673,151.383,5780.0,4.438,1.5383132826009873,1.1025655704054766
1771,5,5,5,5,5,5,5,55.6,71.7,317.0,0,0,0,KP,True,11.7946,1,qlp-s47-tois,SPOC,3.9228042,3.205,15.274679,13970.0,15.8493,583.697,1369.0,103.0,455.203,6193.0,4.2858,1.3,1.19
1773,5,5,5,5,5,5,5,12.7,58.1,33.6,1,2,2,PC,False,10.379,1,qlp,QLP,5.80322,1.569,1.858198,1710.0,6.3744,61.8583,781.0,13.0,251.27,5846.0,4.11,1.5,1.055
1776,1,5,5,1,4,4,4,5.9,57.0,7.93,2,21,4,CP,True,8.3302,1,qlp-s79-ffi,SPOC,7.0731184,3.826,0.484346,446.0,2.73682,265.406,1124.0,28.0,88.9482,5656.0,4.1408,1.41,1.0
1790,1,5,5,1,4,4,4,2.1,28.8,4.66,4,1,2,CP,True,12.2574,1,spoc-s14-s60-b0A-CP,SPOC,4.48913668477699,1.88333766515746,1.381051,1271.18670232623,1.99802983225913,36.1538987791072,625.400946257185,21.233028,99.5561,3959.0,4.68416,0.561356008052826,0.555356
1791,1,5,5,1,4,4,4,1.3,26.6,5.7,4,1,2,CP,True,12.2574,2,spoc-s14-s60-b0A-CP,SPOC,9.04470385496473,1.76531479184096,1.750533,1611.00101877725,2.24937460876106,14.2073509192359,495.162818682254,17.26894,99.5561,3959.0,4.68416,0.561356008052826,0.555356
1792,5,5,5,5,5,5,5,1.6,3.2,2.36,4,1,2,CP,True,12.2574,3,spoc-s14-s60-b0A-CP,SPOC,2.38890510103569,1.03240902060808,0.618884,569.851177133293,1.33994008416724,83.837897666032,771.755697583122,8.726385,99.5561,3959.0,4.68416,0.561356008052826,0.555356
1794,1,5,5,1,4,4,4,1.1,27.0,6.62,0,21,8,CP,True,8.80616,1,qlp-s74-ffi,SPOC,37.4686384,7.324,0.477829,440.0,2.46137,77.4465,826.0,29.0,113.335,6114.0,4.293,1.27,1.152
1804,1,5,5,1,4,4,4,2.8,76.3,9.79,7,17,3,CP,True,9.92838,1,qlp-s57-ffi,SPOC,18.8500111,3.407,2.565366,2360.0,3.10635,5.79936,432.0,34.0,40.0654,3960.0,4.62853,0.63,0.609617
1805,5,5,5,5,5,5,5,1.4,110.1,7.5,1,0,0,PC,False,12.4989,1,spoc,SPOC,11.0626659826953,2.08421564591642,5.396336,4957.87809419977,2.64370214239555,1.76288565395275,293.88389385813,10.327715,30.5373,3212.0,4.98029,0.254522,0.225771
1811,5,5,5,5,5,5,5,169.6,202.9,317.0,0,0,2,KP,True,9.43351,1,qlp-s48-ffi,SPOC/QLP,2.7033942,2.927,11.284957,10340.0,16.72,1704.57,1790.0,222.0,210.252,6518.0,4.15,1.61,1.34
1812,5,5,5,5,5,5,5,104.5,124.0,317.0,0,0,2,KP,True,9.98111,1,qlp-s48-ffi,SPOC/QLP,4.3532339,3.869,11.208164,10270.0,16.2509,617.309,1388.0,144.0,227.537,5914.0,4.07,1.59,1.076
1815,5,5,5,5,5,5,5,53.0,195.4,35.46,7,1,6,PC,False,9.22437,1,spoc-s14-s50-b0A-PC,SPOC/QLP,1.09245357642221,1.22457849262174,0.949979,874.580103977764,6.59350263697545,5898.98182259645,2235.18777794783,22.716997,163.438,6273.0,4.2,1.44877994060516,1.224
1816,5,5,5,5,5,5,5,230.0,584.9,113.28,0,0,2,KP,True,9.007,1,qlp-s75-ffi,SPOC/QLP,3.2122302,2.653,15.78021,14429.0,13.0356,325.569,1183.0,340.0,81.7647,5357.7,4.37,1.04,0.93
1819,5,5,5,5,5,5,5,71.4,490.3,4.33,0,12,2,KP,True,5.2058,1,spoc-s01-s46-b0A,SPOC/QLP,0.736545815150004,1.55501601019909,0.407227,374.999203886748,1.91507178421826,2657.83433496404,1831.26724072643,52.179123,12.5855,5250.0,4.42,0.963514983654022,0.9
1820,1,4,4,1,4,4,4,5.3,85.1,7.97,2,5,3,PC,True,7.6474,1,spoc-s21-b02,SPOC,16.710042174913,5.40046516776682,0.668245,615.287363110693,2.73966156734624,73.7609474825912,747.440060941775,11.938421,53.974,5853.7,4.38636,1.09271,1.06
1825,5,5,5,5,5,5,5,253.8,857.8,82.57,1,0,0,KP,True,12.4368,1,qlp-s48-tois,SPOC,1.8817191,1.236,113.513431,99270.0,10.9698,22.5072,606.0,111.0,33.928,3138.0,4.91873,0.31,0.283907
1826,5,5,5,5,5,5,5,58.0,148.3,74.84,0,0,0,KP,True,12.212,1,qlp-s48-tois,SPOC,1.7063264,1.359,11.987315,10980.0,10.1999,235.772,1091.0,57.0,262.706,4974.0,4.44059,0.9,0.82
1827,5,5,5,5,5,5,5,28.3,28.9,317.0,0,0,0,KP,True,12.5119,1,qlp-s48-tois,SPOC,2.9720774,4.41,7.014753,6440.0,15.6498,1939.51,1848.0,28.0,935.456,6101.12,3.92024,1.95,1.15
1834,5,5,5,5,5,5,5,60.6,86.5,317.0,2,4,1,EB,False,9.5173,1,qlp-s74-ffi,QLP,9.573548,2.036,3.03126,2788.0,15.6118,275.837,1135.0,45.0,248.695,6505.0,4.04,1.83,1.33
1836,5,5,5,5,5,5,5,46.4,158.2,77.23,6,2,2,PC,False,10.1883,1,qlp,QLP,5.34326,1.426,7.605011,6980.0,10.4171,52.9343,751.0,70.0,191.532,5776.0,4.25,1.26,1.035
1837,3,5,5,3,4,4,4,66.1,156.8,103.38,4,49,8,CP,True,9.1824,1,qlp-s72-ffi,QLP,3.2087149,1.639,2.130131,1960.0,12.3921,455.479,1287.0,53.0,229.067,5971.4,3.77,2.26,1.1
1838,5,5,5,5,5,5,5,1.5,26.6,4.78,1,4,6,PC,False,10.2728,1,qlp,QLP,9.62517,3.725,0.586456,540.0,2.03371,170.739,1007.0,9.0,164.178,6149.0,4.57,0.93,1.167
1839,5,5,5,5,5,5,5,0.9,12.2,11.05,0,9,4,V,False,9.05769,1,qlp-s52-tois,QLP,48.4808217,8.081,0.119438,110.0,2.36501,36.5063,684.0,9.0,247.435,6153.0,3.72,2.47,1.169
1841,1,4,1,3,4,4,4,4.0,121.3,17.51,20,3,3,CP,True,7.8436,1,qlp-s63-ffi,QLP,55.087,5.709,2.727535,2509.0,4.36639,16.5899,562.0,82.0,36.9941,5175.0,4.51,0.87,0.87
1843,5,5,5,5,5,5,5,25.2,117.9,30.2,4,1,2,PC,False,10.0721,1,spoc,SPOC/QLP,2.79179110271932,1.46642535066697,1.106904,1018.97714334739,6.00020658091707,1003.83584360434,1435.60652726918,9.643813,183.175,6071.0,4.36,1.16271,1.134
1844,5,5,5,5,5,5,5,99.3,767.5,13.97,0,0,2,KP,True,8.40346,1,spoc-s49-b0A,SPOC/QLP,2.64388561055203,0.968928896407807,6.976184,6404.70514713927,3.81211402798575,29.4322067883771,594.053359297008,99.782776,9.75321,3456.0,4.8,0.425431996583939,0.419868
1845,1,5,5,1,4,4,4,11.7,107.7,9.25,2,30,7,PC,True,8.6259,1,qlp-s48-tois,SPOC/QLP,3.6451549,2.055,0.847205,780.0,2.99324,283.719,1143.0,25.0,82.3432,5922.0,4.43,1.05,1.08
1846,1,5,5,1,4,4,4,6.1,67.7,2.98,2,30,7,PC,True,8.6259,2,qlp-s48-tois,QLP,1.0376109,1.588,0.228029,210.0,1.53671,2287.71,1926.0,11.0,82.3432,5922.0,4.43,1.05,1.08
1850,5,5,5,5,5,5,5,51.5,143.5,103.53,0,0,2,KP,True,11.1065,1,qlp-s48-tois,SPOC,4.1244833,3.567,10.462458,9590.0,12.4249,459.542,1289.0,131.0,277.278,5634.0,4.24009,1.26,1.0
1851,2,5,5,2,4,4,4,2.6,65.7,4.56,4,10,4,PC,True,9.85623,1,qlp-s49-ffi,SPOC,10.6439385,2.713,1.347148,1240.0,1.98891,10.7276,504.0,12.0,30.6796,3815.0,4.69775,0.55,0.541272
1860,1,5,5,1,4,4,4,14.7,120.1,3.0,7,15,6,CP,True,9.0363,1,qlp-s49-tois,SPOC,0.54937,0.883,0.401797,370.0,1.53904,1407.22,1706.0,17.0,42.5775,4612.99,4.56172,0.74,0.73
1861,5,5,5,5,5,5,5,34.5,94.2,94.96,6,1,2,O,False,11.6735,1,spoc-s22-b02,SPOC,2.1075001246516,1.90934832052075,4.630945,4256.17430078416,11.7706127684733,3058.10882974846,1896.63160711381,19.646215,556.917,6351.66,4.13453,1.59204,1.26
1862,5,5,5,5,5,5,5,45.4,139.9,105.3,0,0,2,KP,True,11.5384,1,qlp-s49-tois,SPOC,4.6170519,3.555,13.338437,12210.0,12.4681,447.82,1281.0,109.0,321.084,5797.0,4.36164,1.11,1.04
1863,5,5,5,5,5,5,5,145.9,132.3,317.0,0,0,3,KP,True,11.6281,1,qlp-s49-tois,SPOC,1.3273482,2.083,20.66148,18850.0,15.4709,1378.13,1697.0,248.0,294.419,5555.05,4.36832,1.07,0.98
1864,3,4,4,3,4,4,4,92.6,260.2,94.7,15,13,5,CP,True,11.1237,1,qlp-s49-tois,SPOC,3.7130701,1.654,21.502818,19610.0,11.7215,55.9743,762.0,170.0,128.23,4719.0,4.49738,0.81,0.756
1868,5,5,5,5,5,5,5,6.4,41.7,9.03,2,0,0,PC,False,9.91892,1,qlp,QLP,0.798,0.679,0.206309,190.0,2.95586,898.537,1525.0,10.0,285.002,6194.2,4.0,1.84,1.239
1871,5,5,5,5,5,5,5,1.5,28.6,6.49,0,2,4,IS,False,9.303001,1,qlp,QLP,22.7873,5.334,0.445243,410.0,2.42982,57.1127,1460.137852442235,9.0,117.652,5845.0,4.3079603497942385,1.16,1.1025655704054766
1874,5,5,5,5,5,5,5,2.2,29.0,3.62,1,1,4,PC,False,8.98018,1,qlp,QLP,3.09374,2.451,0.162873,150.0,1.72207,936.396,1541.0,9.0,160.295,6610.0,4.24,1.47,1.382
1875,3,5,5,3,4,4,4,46.6,138.1,90.33,3,20,6,PC,True,10.5268,1,qlp-s49-tois,QLP,4.860673,2.632,6.68697,6140.0,11.4272,292.245,1151.0,77.0,248.504,5778.2,4.16,1.4,1.036
1876,5,5,5,5,5,5,5,13.0,206.2,6.52,0,8,2,KP,True,6.9859,1,qlp-s49-tois,QLP,9.4893231,2.757,1.021072,940.0,2.4304,41.924,708.0,26.0,21.5618,5120.0,4.6,0.77,0.86
1881,4,5,5,5,4,5,4,58.6,163.4,112.14,1,1,0,CP,True,11.2086,1,spoc-s14-s60-b0A-CP,CTOI,4.14198051011935,2.38096543806476,11.055627,10130.9411803801,12.9812632210291,462.852991891201,1182.98848800801,278.4561,265.471,5418.3,4.31,1.15613996982574,0.988
1882,1,5,5,1,4,4,4,22.4,45.1,2.31,11,2,8,CP,True,8.8223,1,spoc-s14-s50-b0A-CP,SPOC,1.46711903473069,1.00693130800535,1.684884,1550.63236799172,1.32413939669125,39.4922140395627,639.363176812534,34.38628,8.07426,3297.0,4.89,0.331472009420395,0.312792
1883,3,5,5,3,4,4,4,10.5,46.5,50.41,5,6,6,PC,True,11.1315,1,qlp-s52-tois,CTOI,9.0941239,4.389,2.793934,2570.0,8.09838,180.272,1020.0,71.0,369.986,5759.8,4.07,1.56,1.04
1885,5,5,5,5,5,5,5,395.8,797.8,317.0,1,19,6,EB,False,7.0166,1,qlp-s50-ffi,SPOC,9.7815625,3.736,21.979127,20040.0,18.205,225.192,1079.0,143.0,50.3098,6327.16,4.37297,1.21,1.25
1888,5,5,5,5,5,5,5,113.7,135.0,317.0,0,0,1,KP,True,9.87229,1,spoc-s14-s50-b0A,SPOC,3.69359967416772,4.46618496292979,9.356284,8580.43189049065,17.0086591483236,1639.1071763459,1622.82461887781,191.73415,251.303,6097.47,3.99566,1.78076004981995,1.145
1892,3,5,5,3,4,4,4,7.7,56.9,33.18,7,13,8,CP,True,9.29416,1,qlp-s79-ffi,SPOC,20.3807063,6.217,1.500438,1381.0,6.34261,233.577,1089.0,37.0,191.649,6351.0,4.12,1.62,1.261
1895,5,5,5,5,5,5,5,50.8,120.4,131.13,0,0,0,KP,True,12.423,1,spoc-s14-s55-b0A-KP,SPOC,2.17470623850458,2.84611104593092,12.199421,11173.1929564224,14.2318709749508,1622.25282542808,1618.63670474268,96.36039,575.889,6046.76,4.28918,1.25618994235992,1.12
1897,5,5,5,5,5,5,5,56.4,73.1,317.0,0,0,0,KP,True,9.8469,1,qlp-s49-ffi,SPOC,7.8456075,5.892,7.648747,7020.0,14.2866,718.188,1442.0,131.0,240.726,6266.0,4.08874,1.65,1.22
1898,5,5,5,5,5,5,5,56.2,65.0,317.0,0,0,0,KP,True,12.4474,1,qlp-s50-tois,SPOC,4.3011975,2.982,24.208372,22050.0,15.3684,185.119,1027.0,139.0,347.85,5115.16,4.34437,1.03,0.86
1899,3,5,5,3,4,4,4,39.8,123.7,105.1,5,17,9,CP,True,9.26733,1,qlp-s50-ffi,SPOC,9.5739531,4.172,3.447251,3170.0,12.4956,354.639,1208.0,58.0,223.465,6115.0,3.87646,2.05,1.153
1900,5,5,5,5,5,5,5,15.8,56.2,108.05,2,3,0,PC,False,12.6445,1,spoc,CTOI,9.14691215941384,4.61849703613773,9.564011,8770.09611823979,12.7002633998,235.689213171668,999.320222983101,33.211414,627.627,5954.0,4.26,1.2752,1.09
1901,5,5,5,5,5,5,5,84.2,245.4,86.65,0,0,0,KP,True,11.7551,1,qlp-s50-tois,SPOC,3.2130578,2.169,24.741407,22530.0,11.0975,118.075,918.0,211.0,142.751,4652.87,4.61265,0.7,0.74
1904,3,5,5,3,5,4,5,5.1,66.9,59.85,17,3,3,KP,True,11.6235,1,qlp,QLP,0.0,3.585,10.70366,9810.0,8.72158,33.1635,668.0,29.0,190.422,5076.0,4.53,0.83,0.85
1906,5,5,5,5,5,5,5,20.2,74.4,56.48,1,4,5,PC,False,10.5038,1,qlp-s49-tois,QLP,5.4809161,5.031,3.011662,2770.0,8.64837,856.944,1507.0,21.0,296.945,5923.0,4.05,1.62,1.08
1911,1,5,5,1,4,4,4,16.3,85.2,14.47,5,4,4,PC,True,11.3719,1,qlp-s50-tois,QLP,1.2436239,1.211,1.945209,1790.0,3.89334,435.33,1272.0,18.0,165.105,4968.8,4.5,0.84,0.82
1914,5,5,5,5,5,5,5,1.3,59.9,99.95,2,7,8,EB,False,10.9374,1,qlp-s51-tois,QLP,197.0336254,7.338,12.997752,11900.0,12.0713,1.65744,316.0,12.0,210.486,5616.4,4.44,1.0,1.02
1917,3,5,5,3,4,4,4,7.3,73.8,86.51,4,11,4,CP,True,9.93689,1,qlp-s60-ffi,QLP,63.4841349,4.898,6.138702,5638.0,11.1305,11.9909,518.0,121.0,224.385,6415.0,4.26,1.4,1.291
